raw_path	sha256	size	mtime	type	title	date	tags	n_images	status
raw/posts/2023/2023-05-06-spark-desk.md	4d790361057972dc857d46a3be90d6b9ad44e8fb3c577477c6eda3416406ac52	8704	1782400075	article	讯飞星火测试	2023-05-06 08:00:00 +0800	spark-desk|讯飞星火|ai|llm|chatgpt|translation|code|shell	0	new
raw/posts/2023/2023-05-11-python-configuring-a-shared-package-cache.md	d7e3fec4b66d4e1101c5b5a63e08677efa18355a31ab562a54c1a4389c89325a	3796	1782400075	article	Python 配置共享软件包缓存	2023-05-11 08:00:00 +0800	python|conda|pip|cache|macos|macbookpro|virtualenv|package-management|development	0	new
raw/posts/2023/2023-05-12-speed-up-docker-build-images.md	12d74f3fab43b0f4fb75e193963140aec874eb325cd00e9a1b6cf68028002653	18616	1782400075	article	加速 Docker 构建镜像	2023-05-12 10:00:00 +0800	docker|buildx|buildkit|dockerfile|cache|pip|apt|mirror|macos|macbookpro	0	new
raw/posts/2023/2023-05-13-build-containerize-python-application.md	c59b04c074b213529ed2f5c6c1bfc5aca534c9c98ec6d1a7456b3dfb67c32594	14553	1782400075	article	构建容器化 Python 应用程序	2023-05-13 08:00:00 +0800	docker|containerization|python|fastapi|dockerfile|cache|pip|yolo|gunicorn	0	new
raw/posts/2023/2023-05-15-macos-ds_store.md	824cad31f31c340e312423bdde80f5c39765f774628cd2c9e28f9205ba1766f9	4623	1782400075	article	macOS 下的 __MACOSX 目录和 .DS_Store 文件	2023-05-15 08:00:00 +0800	macos|find|shell|metadata|compression|zip|archive|ds-store	0	new
raw/posts/2023/2023-05-16-ultralytics-yolov8-inference-speed-comparison.md	88f4833b8a969ff573fbf00159dd66cd2193edca66a522a4c0924ac5f6f55b58	16094	1782400075	article	Ultralytics YOLOv8 推理速度对比	2023-05-16 08:00:00 +0800	yolo|yolov8|pytorch|onnx|inference|benchmarks|computer-vision|object-detection|cpu|gpu	0	new
raw/posts/2023/2023-05-18-macos-docker.md	f8fb188c7045149ad86bc7b45d4acd4218b598efdec128d6dfda6fefabe26710	11750	1782400075	article	macOS Docker	2023-05-18 08:00:00 +0800	macos|docker|troubleshooting|virtualization|containers|storage|docker-desktop|mirror	0	new
raw/posts/2023/2023-05-21-docker-building-multi-platform-images.md	2e7b697f01cb0542209ae459353f08555e29763e5402b66e36dc7cd072c2d06b	9890	1782400075	article	Docker 构建多平台镜像	2023-05-21 08:00:00 +0800	docker|buildx|multi-platform|qemu|arm64|amd64|containers	0	new
raw/posts/2023/2023-05-22-stable-diffusion.md	dc20005b81625225b903eb27d713eaf1e31fce73dc8fe77aeba0db43035cc710	2640	1782400075	article	Stable Diffusion	2023-05-22 08:00:00 +0800	stable-diffusion|clip|laion|diffusers|generative-ai|computer-vision|text-to-image|hugging-face	0	new
raw/posts/2023/2023-05-26-whisper-speech-recognition.md	e89eb54e6c20bcbc0645499ab8eeabe5d18e20720d3e5a55fd0e9871cc92ebb2	10853	1782400075	article	Whisper 语音识别	2023-05-26 08:00:00 +0800	whisper|openai|audio|python|speech-to-text|pydub|transcription	0	new
raw/posts/2023/2023-05-28-chatgpt-prompt-engineering-for-developers.md	a86141f2340149eaa1621879b961e6080f9d140961154b4d87f0b7f2a41f136e	108414	1782400327	article	ChatGPT Prompt Engineering for Developers	2023-05-28 08:00:00 +0800	chatgpt|prompt-engineering|openai|deeplearning-ai|python|api|llm|generative-ai|ai	0	new
raw/posts/2023/2023-05-29-openai-fine-tuning.md	d46ea8ca8e7fa61faa4dfe311c1ce8aaa79880020347ef950593505005376d28	478	1782399933	article	OpenAI Fine Tuning	2023-05-29 08:00:00 +0800	fine-tuning|openai|llm|machine-learning|python|api|training-data|datasets	0	new
raw/posts/2023/2023-05-30-state-of-gpt.md	69cd8687d344b018025c7dfa2dec3acee17c73fe388bdd9dfe3eec466c064f9f	4347	1782399933	article	State of GPT - Andrej Karpathy	2023-05-30 08:00:00 +0800	llm|gpt|fine-tuning|andrej-karpathy|tokenization|machine-learning|deep-learning|generative-ai|ai|chatgpt	20	new
raw/posts/2023/2023-06-09-langchain-for-llm-application-development.md	772e4a1d8f854734a296b65be20552b911639f6cb7d8de7f9bac608fa4bfe42d	119448	1782400327	article	LangChain for LLM Application Development	2023-06-09 08:00:00 +0800	langchain|llm|chatgpt|openai|deeplearning-ai|python|prompt-engineering|tools|api|generative-ai	0	new
raw/posts/2023/2023-06-13-building-systems-with-the-chatgpt-api.md	c3e2d3a7d556117748df1dc95477dca4ff4d0c0913ba1df7af43d668ee8c3bc0	23505	1782400327	article	Building Systems with the ChatGPT API	2023-06-13 08:00:00 +0800	chatgpt|openai|api|deeplearning-ai|python|llm|prompt-engineering|machine-learning|generative-ai|moderation	0	new
raw/posts/2023/2023-06-14-how-diffusion-models-work.md	d4e53b75350c0260aaf6d7e30668afef575ed4821738a726a4b35807c698c42d	51911	1782400104	article	How Diffusion Models Work	2023-06-14 08:00:00 +0800	diffusion-models|ddpm|stable-diffusion|generative-ai|deep-learning|machine-learning|computer-vision|pytorch|text-to-image	26	new
raw/posts/2023/2023-07-03-dynamically-create-nfs-persistent-volumes-using-storageclass.md	efc2c611e05b10deb536c56b1611864743a1a50944f7c4d79f614a3a10e52f6c	21572	1782400104	article	使用 StorageClass 动态创建 NFS 持久卷	2023-07-03 08:00:00 +0800	kubernetes|nfs|storageclass|persistentvolume|persistentvolumeclaim|mongodb|storage|ubuntu|persistent-storage	1	new
raw/posts/2023/2023-07-06-elastic-cloud-on-kubernetes-quickstart.md	2c4a9ced84d254791b7ad07d7e5eb20b53dc430014f1fbd6257a43dedcd5bde6	20817	1782400104	article	Elastic Cloud on Kubernetes 快速入门	2023-07-06 08:00:00 +0800	elasticsearch|kibana|filebeat|kubernetes|operator|observability|logging|monitoring|tutorial	0	new
raw/posts/2023/2023-07-11-deploy-prometheus-and-grafana-on-kubernetes-with-the-prometheus-operator.md	3b457f083c551abec8263464e729595de619ff0fa423b024854ed267ede626be	12255	1782400104	article	使用 Prometheus Operator 在 Kubernetes 上部署 Prometheus 和 Grafana	2023-07-11 08:00:00 +0800	prometheus|grafana|kubernetes|monitoring|observability|visualization|dashboard|alertmanager|prometheus-operator	2	new
raw/posts/2023/2023-07-13-deploy-mysql-on-kubernetes.md	a1e60e6632e2793059739199b88f4bc9135cde9247943eeb2173810cb08fa389	12792	1782400104	article	在 Kubernetes 上部署 MySQL	2023-07-13 08:00:00 +0800	kubernetes|mysql|statefulset|deployment|service|nfs|storage|persistent-storage|databases	0	new
raw/posts/2023/2023-07-18-test-chatglm26b-on-macbook-pro-m2-max.md	cd9ad2dd3db61deb5ec82b39b99b9b97b9ec81d73c1113621134fa3c226875c0	2134	1782399949	article	在 MacBook Pro M2 Max 上测试 ChatGLM2-6B	2023-07-18 08:00:00 +0800	chatglm|glm|macos|macbookpro|apple|hugging-face|transformers|pytorch|apple-silicon|quantization	0	new
raw/posts/2023/2023-07-21-velero-backup-and-migrate-kubernetes-resources-and-persistent-volumes.md	275a131afc48d55d8489700113c334593349fe25d8524b0d0b91daa38f937a3d	2279	1782400109	article	Velero: 备份和迁移 Kubernetes 资源和持久卷	2023-07-21 08:00:00 +0800	kubernetes|backups|velero|migration|storage|disaster-recovery	0	new
raw/posts/2023/2023-07-24-principle-of-chatgpt.md	abac70be3f8af3ed18c5fb15cac3cdef8bf79459b8ce90acea3ee0a9cae0d014	9660	1782399949	article	AI 大模型	2023-07-24 08:00:00 +0800	llm|gpt|chatgpt|openai|ai|generative-ai|machine-learning|deep-learning|nlp|computer-vision	0	new
raw/posts/2023/2023-08-08-minio-for-kubernetes.md	477ba2db74f7024acfcf3b25de4186401bb97391ee9c41ab964c447de4ffce40	19546	1782400144	article	MinIO for Kubernetes	2023-08-08 08:00:00 +0800	minio|kubernetes|object-storage|s3|directpv|storage|minio-operator	3	new
raw/posts/2023/2023-09-02-private-gpt.md	f8fb1290efcc368fffacda85942cf93c8d2e76f0b6743ec6f49e66d2f5b18a50	25856	1782400271	article	Private GPT	2023-09-02 08:00:00 +0800	privategpt|rag|vector-search|embeddings|hugging-face|transformers|langchain|chroma|faiss|qwen	0	new
raw/posts/2023/2023-09-09-llm-leaderboard.md	510688395567331165ef54a0d503e0684a664e1228bf0d844a6d5b459c105fc2	1921	1782399882	article	LLM Leaderboard	2023-09-09 08:00:00 +0800	llm|benchmarks|embeddings|hugging-face|models|evals	0	new
raw/posts/2023/2023-09-12-deploy-llm.md	eb306f2a91b7e44dc6dbfd52ac171ee51191aeb8661091be59c90aeeb9522a6f	26341	1782399882	article	部署 LLM	2023-09-12 08:00:00 +0800	llm|model-deployment|inference-serving|deployment|docker|cuda|gpu|qwen	0	new
raw/posts/2023/2023-09-18-macos-can-connect-to-wifi-but-cannot-access-the-internet.md	dbbb76f243ea7ed7df56ab7bf9e0ab344f83d2bd76017ab6cfef8a27f8a1b29c	729	1782399882	article	macOS 能连上 WiFi 但无法上网	2023-09-18 08:00:00 +0800	macos|macbookpro|wifi|troubleshooting|networking	1	new
raw/posts/2023/2023-09-29-request-file-and-form(basemodel).md	eb8d48ffa835f542f971e325d19266505b909c824c09971c4e25f5035d9b86fb	2478	1782399882	article	FastAPI : Request File and Form(BaseModel)	2023-09-29 08:00:00 +0800	fastapi|pydantic|python|rest|api-design|validation|uploads	0	new
raw/posts/2023/2023-10-04-fastapi-development-restapi-practice.md	005ef9d9f99f8613c17ea44117db7c952d212fa94a1c2c5dc699c5253e66be61	7053	1782399882	article	FastAPI 开发 RESTAPI 实践	2023-10-04 08:00:00 +0800	fastapi|python|rest|api-design|markdown|gunicorn|uvicorn|web-development	0	new
raw/posts/2023/2023-10-09-open-source-ocr-engine-benchmark.md	fe70e90c6edbd9bb656369737c1d67ceae4b7413004bcb40ab73b2ef44578fb0	13517	1782399882	article	开源 OCR 引擎基准测试	2023-10-09 08:00:00 +0800	ocr|computer-vision|easyocr|paddleocr|tesseract|benchmarks|docker|python|debugging	3	new
raw/posts/2023/2023-10-11-the-scope-of-the-arg-directive-in-dockerfile.md	a68f3e7f1f7dc52b6a69249746cafede23404a4d9b402a5b5d3131e23da53e7a	3127	1782399882	article	Dockerfile 中 ARG 指令的作用范围	2023-10-11 08:00:00 +0800	docker|dockerfile|build-args|multi-stage-builds|container-management	0	new
raw/posts/2023/2023-10-13-adding-api-key-authentication-to-a-fastapi-application.md	21d2b155d44e553715b9c7c904fb5d6fac556723b34cca4f65ccffcafd3b2a1c	3717	1782399882	article	将 API 密钥身份验证添加到 FastAPI 应用程序	2023-10-13 08:00:00 +0800	fastapi|authentication|api-keys|security|python|rest	0	new
raw/posts/2023/2023-10-16-private-gpt-chinese-embeddings-model-test.md	1f36b9c97237ea33d87f9c2293ed5cfd79ae52f208924ffba4288c8938a43662	35837	1782399882	article	Private GPT 中文 Embeddings 模型测试	2023-10-16 08:00:00 +0800	rag|embeddings|llm|privategpt|chinese|machine-learning|nlp	0	new
raw/posts/2023/2023-10-22-langchain-huggingfaceembeddings-faiss.md	83287c940bde1ed4a46d440d691f86df5fb6dc3aca08ae8807c7624cb9145f61	6455	1782399882	article	LangChain HuggingFaceEmbeddings + FAISS	2023-10-22 08:00:00 +0800	langchain|embeddings|hugging-face|faiss|vector-search|machine-learning|python	0	new
raw/posts/2023/2023-10-24-fastchat-deploys-multi-model.md	c218a677457e600d81e89f48b88a7ec82801b3011dedf5752bc1abff0df8b91a	15109	1782399882	article	FastChat 部署多模型	2023-10-24 08:00:00 +0800	fastchat|llm|model-deployment|inference-serving|vicuna|langchain|docker|scaling	2	new
raw/posts/2023/2023-11-09-transformers-pipeline.md	961432b338fb2c1ad8452eb7b4405f0830077e486303a62af9010f065f4bff50	6840	1782399882	article	Transformers Pipeline	2023-11-09 08:00:00 +0800	transformers|pipeline|inference|python|pytorch|machine-learning|sentiment-analysis|quantization	0	new
raw/posts/2023/2023-11-19-the-gpu-server-cannot-accessed.md	933ccece0878149a16b751c5a8b7ca779fb084ada88fbb92305df9c79fa1c9e9	14270	1782399882	article	GPU 服务器不能访问	2023-11-19 08:00:00 +0800	linux|networking|troubleshooting|gpu|docker|debugging|logs|sysadmin	0	new
raw/posts/2023/2023-11-20-nginx-reverse-proxy.md	c17810c175e6c1909c448ba08f54688a7dff5f07b77215a266dab7d4cc12041d	2975	1782400271	article	NGINX Reverse Proxy 反向代理	2023-11-20 08:00:00 +0800	nginx|reverse-proxy|load-balancing|websockets|webserver|devops|linux	0	new
raw/posts/2023/2023-11-25-2023-race.md	bc09f83d598ef306dcc2b4f0f9fb4551bcb3164eeab9689ae2157390add42eff	27489	1782399882	article	2023 年全国行业职业技能竞赛	2023-11-25 08:00:00 +0800	speech-to-text|text-to-speech|nlp|web-scraping|tencent-cloud|visualization|beautifulsoup|stanford-corenlp|matplotlib	0	new
raw/posts/2023/2023-12-01-install-nginx-on-mac.md	05f71eb1007f597c2205eb0a46317f849ab10572e6c965ba07478eff2079f88b	1136	1782399814	article	在 Mac 上安装 NGINX	2023-12-01 08:00:00 +0800	nginx|macos|macbookpro|homebrew|webserver|cli	0	new
raw/posts/2023/2023-12-03-gpt4all.md	6fe38f044d85c3cf0f110ec70580c9f2b816a967a9ccb00a41031ad8c08b4a2e	3731	1782399814	article	GPT4All	2023-12-03 08:00:00 +0800	gpt4all|local-llms|rag|openai|chatgpt|llm|mistral|nomic|gguf	8	new
raw/posts/2023/2023-12-06-comparison-of-document-qa-based-on-chatglm3-8k-and-32k.md	10e7235a73868733c23abcf0483915b1f7ac1e6a49e89a0fc7f1d5b5b72b5408	24570	1782399814	article	基于 ChatGLM3 8k 和 32k 的文档问答对比	2023-12-06 08:00:00 +0800	chatglm3|chatglm3-6b-32k|bge-base-zh|rag|document-qa|long-context|embeddings|quantization|llm-performance|llm	2	new
raw/posts/2023/2023-12-09-SeamlessM4T.md	9ebe7a0da6eca4f98879afdff0d99ccfb715535b0b72be423bfb30fcc5c4488f	18270	1782400271	article	SeamlessM4T — Massively Multilingual & Multimodal Machine Translation（大规模多语言和多模式机器翻译）	2023-12-09 08:00:00 +0800	seamlessm4t|speech-recognition|text-to-speech|conda|macos|macbookpro|speech-to-text|machine-translation|meta|multilingual|multimodal	3	new
raw/posts/2023/2023-12-12-TensorRT-LLM-Inference.md	0340f7e0d40e2cbd062eee10f4a789e71430f99634aa3b831523ece803bfbaed	10013	1782399814	article	TensorRT-LLM 大模型推理	2023-12-12 08:00:00 +0800	tensorrt-llm|triton-inference-server|chatglm|tensorrt|nvidia|docker|inference|deployment|llm	0	new
raw/posts/2023/2023-12-16-building-a-local-chat-service-using-llama-cpp.md	f11a3bb258ae9e946274eb4be7372b2632be042d284657c4acff1c00b82d824a	7710	1782400271	article	使用 llama.cpp 构建本地聊天服务	2023-12-16 08:00:00 +0800	llama-cpp|openai|llama|llama2|local-llms|gguf|metal|quantization|macos	0	new
raw/posts/2023/2023-12-17-copilot-for-cli.md	cad3761a6d8167406dab1fbcf1a9dc776d9d1f32eac32abecfc65d37ec1f2353	5223	1782399814	article	Copilot for CLI	2023-12-17 08:00:00 +0800	github-copilot|github|cli|git|shell|zsh|macos|macbookpro	0	new
raw/posts/2023/2023-12-18-building-a-local-chat-service-using-ollama.md	57ad220f37f24ee0e5526b067dde624105d27549171a404758f74d38ef3fac7c	3572	1782400271	article	使用 Ollama 构建本地聊天服务	2023-12-18 08:00:00 +0800	ollama|local-llms|docker|docker-compose|llama|llama2|modelfile|gguf|macos	5	new
raw/posts/2023/2023-12-19-Text-Generation-Inference.md	90eadba4685a906788380d8db2000911988121f06601f381ce1e414ee66c6823	2506	1782400327	article	Text Generation Inference	2023-12-19 08:00:00 +0800	text-generation-inference|hugging-face|inference-serving|docker|llm|flash-attention|quantization|zephyr|model-deployment	1	new
raw/posts/2023/2023-12-20-Stability-AI-SDXL-Turbo.md	80e58c4f6ab45a6ac8cc7b16736708654a6b7b3fc963947fed977b2efeb8df95	2184	1782400271	article	SDXL Turbo	2023-12-20 08:00:00 +0800	sdxl-turbo|stable-diffusion|text-to-image|diffusion-models|hugging-face|stability-ai|clip|image-generation|apple-silicon	0	new
raw/posts/2023/2023-12-20-microsoft-phi-2.md	70bd02a9b2ebd433224818b2f2be6cf2d05d3d4209741bfa39dbb7b1f6cb1778	2253	1782399848	article	Microsoft Phi-2	2023-12-20 10:00:00 +0800	phi-2|llm|hugging-face|pytorch|transformers|microsoft|apple-silicon|mps|small-language-models	0	new
raw/posts/2023/2023-12-21-Apple-Silicon-MLX.md	9b619fddba459f79d20adf70f55667a1c227e396e03cdb08b18cbd15b4a10149	14339	1782399814	article	MLX: An array framework for Apple silicon	2023-12-21 08:00:00 +0800	mlx|phi-2|qwen|stable-diffusion|t5|whisper|apple-silicon|machine-learning|python	1	new
raw/posts/2023/2023-12-24-Apple-Silicon-MLX-LLMS-Examples.md	d983bfc162c248bfec5b6811f8b301a46e2270bb4e6f25a7a2d81fafa5585d2b	11026	1782399814	article	MLX LLMS Examples	2023-12-24 08:00:00 +0800	mlx|phi-2|qwen|apple-silicon|macbookpro|local-llms|inference|llm-performance|machine-learning	0	new
raw/posts/2023/2023-12-25-Qwen.md	606bf31fcba45a08d828170aa002ab979d5dd5aa31a5cbe1c1becc0088308e49	2786	1782400271	article	Qwen (通义千问)	2023-12-25 08:00:00 +0800	qwen|fastchat|openai|local-llms|mps|gradio|macos|macbookpro|aliyun	0	new
raw/posts/2023/2023-12-26-whisper-cpp.md	95b88c02478fa9b4415e2bc0679cd482591786d551289ce5c307b27cf733606e	37374	1782400271	article	whisper.cpp	2023-12-26 08:00:00 +0800	whisper|whisper-cpp|speech-to-text|apple-silicon|metal|coreml|neon|quantization|macos|macbookpro	0	new
raw/posts/2023/2023-12-28-Langchain‐Chatchat-and-FastChat.md	9bc0c24257a9bddb78513706a44299f3534fc0623027dfa0fe98e793ad690be7	5414	1782399814	article	Langchain‐Chatchat 和 FastChat 结合	2023-12-28 08:00:00 +0800	langchain-chatchat|fastchat|openai|llm|chatglm3|rag|embeddings|gradio	2	new
raw/posts/2024/2024-01-01-AI-LLM-Architecture.md	aff9c6bf81f30780e5b9f393fd1deae5cbbab3769546e46d6b064ad0a09aa36e	3186	1782428927	article	AI 大模型基础服务架构图	2024-01-01 10:00:00 +0800	llm|code-llm|大模型基础服务|架构图|fastchat|tabby|llmops|dify|openai-api|chatglm3	2	new
raw/posts/2024/2024-01-01-AI-Large-Model.md	4eaa4e10e441ffa466fffa36e0de57ec56eb768c47686c73f8f240afee106d29	6842	1782428927	article	AI 大模型	2024-01-01 08:00:00 +0800	llm|slm|code-llm|embedding-llm|大模型|leaderboard|gguf|huggingface|qwen	0	new
raw/posts/2024/2024-01-02-CodeFuse.md	179d425b2673b5e0163550e6553facc00930f6cd642c38ad333c800db2cc078d	14561	1782428927	article	CodeFuse	2024-01-02 08:00:00 +0800	codefuse|code-llm|ai-coding-assistant|github-copilot|mftcoder|devops|rag|multi-agent|humaneval|codefuseeval	7	new
raw/posts/2024/2024-01-03-CodeGPT-Intelligent-Assisted-Programming.md	1922bf6ce6a65c69f702f95d8e2586d80214c013bd0eed3d5fb54d1e9840eff1	3439	1782428927	article	CodeGPT: 智能辅助编程	2024-01-03 08:00:00 +0800	codegpt|intellij-idea|gguf|chatglm|deepseek-coder|llama-2|openai|gpt|ai-coding-assistant|code-completion	11	new
raw/posts/2024/2024-01-04-DeepSeek-Coder-Let-the-Code-Write-Itself.md	56d45adf2a108ee576479c67925c41a391a0c2647c26a17b903daf2eaaad760a	12564	1782428927	article	DeepSeek Coder: Let the Code Write Itself	2024-01-04 08:00:00 +0800	deepseek-coder|code-llm|leaderboard|humaneval|multipl-e|code-completion|code-infilling|fine-tuning|quantization|transformers	5	new
raw/posts/2024/2024-01-05-PrivateGPT.md	859ebd94104a85f386e2e92547917d03aaca8ff3b325e1bde3f4fbd8dac3b5c2	933	1782428927	article	PrivateGPT	2024-01-05 08:00:00 +0800	privategpt|python|poetry|gradio|rag|本地部署|localgpt|llm	0	new
raw/posts/2024/2024-01-05-Tabby-An-open-source-alternative-to-GitHub-Copilot.md	257d21e7c7fa1c298221472a687246ece95045199edf105f98ece22a9c128bfe	22993	1782428927	article	Tabby - GitHub Copilot 的开源替代解决方案	2024-01-05 10:00:00 +0800	tabby|github-copilot|code-llm|deepseek-coder|ide|vscode|intellij-idea|cuda|leaderboard|tabnine	8	new
raw/posts/2024/2024-01-08-NVIDIA-Driver-Installation.md	d5a9c1b9b6411d4fccb46382a74785e580e34713c236b68228b9c4e095841ed2	14527	1782428927	article	NVIDIA Driver 安装	2024-01-08 08:00:00 +0800	nvidia-driver|cuda|gpu|ubuntu|kubernetes|驱动安装|troubleshooting|lsof	0	new
raw/posts/2024/2024-01-09-Build-free-GitHub-Copilot-based-on-PyCharm-using-Tabby-and-CodeGPT-plug-ins.md	a841fb1b1f603b7c6d6f07a8f5cf0a8e1482fa0602c435cae532b6de1bc1aceb	3050	1782428927	article	基于 PyCharm 使用 Tabby 和 CodeGPT 插件搭建免费的 GitHub Copilot	2024-01-09 08:00:00 +0800	github-copilot|pycharm|tabby|codegpt|fastchat|openai|code-llm|llm|deepseek-coder|chatglm3	8	new
raw/posts/2024/2024-01-10-Build-free-GitHub-Copilot-based-on-IntelliJ-IDEA-using-Tabby-and-CodeGPT-plug-ins.md	0de5738e7bae467fa06615af5a8259fe17405b4f81dfc6fba8381482cdcde63c	1809	1782428927	article	基于 IntelliJ IDEA 使用 Tabby 和 CodeGPT 插件搭建免费的 GitHub Copilot	2024-01-10 08:00:00 +0800	github-copilot|intellij-idea|tabby|codegpt|openai|code-llm|llm|deepseek-coder|chatglm3|ai-coding-assistant	7	new
raw/posts/2024/2024-01-10-Build-free-GitHub-Copilot-based-on-VSCode-using-Tabby-plug-ins.md	f4aa448f98c856c3d23945e555349d0c6bd45bf98c7396dec38dff747a39ae86	1126	1782428927	article	基于 VSCode 使用 Tabby 插件搭建免费的 GitHub Copilot	2024-01-10 10:00:00 +0800	github-copilot|vscode|tabby|openai|code-llm|llm|deepseek-coder|code-completion|ai-coding-assistant	3	new
raw/posts/2024/2024-01-10-Deploying-Tabby-AI-Coding-Assistant-on-GeForce-GTX-1060.md	2b01cfcd9eaa81ed0caf348b44a3293f28957ddff268166a056e67b8c17161a2	10388	1782428927	article	在 GeForce GTX 1060 上部署 Tabby - AI编码助手	2024-01-10 12:00:00 +0800	tabby|ai-coding-assistant|code-llm|deepseek-coder|docker|cuda|nvidia-container-toolkit|geforce-gtx-1060	0	new
raw/posts/2024/2024-01-11-Install-FastChat-on-MacBook-Pro-M2-Max.md	dae7cc5444c29a19fc20de46b568ccf09c407921a3c57d342b6958fe662725f8	3939	1782428927	article	在 MacBook Pro M2 Max 上安装 FastChat	2024-01-11 08:00:00 +0800	fastchat|qwen|deepseek|chatglm|bge|llm-deployment|openai-api|mps|macbook-pro-m2-max	2	new
raw/posts/2024/2024-01-13-AI-Coding-Assistant-Function.md	06423a68fee29b661f53ca66b6febc2877151a510eba43dcae19b7064981623c	2416	1782428927	article	人工智能编码助手（AI Coding Assistant）功能	2024-01-13 08:00:00 +0800	ai-coding-assistant|code-llm|code-completion|code-generation|code-explanation|unit-test-generation|codefuse|cody	5	new
raw/posts/2024/2024-01-14-Sourcegraph-Cody.md	25ca5b9130ebb67e5cfd2b228ba8bcbc5b6b4ce8c4219b4858dd1df2bd305c98	7048	1782428927	article	Sourcegraph Cody	2024-01-14 08:00:00 +0800	sourcegraph|cody|ai-coding-assistant|code-completion|code-search|tree-sitter|latency-optimization|llm	4	new
raw/posts/2024/2024-01-15-AI-Coding-Assistant.md	b01a38e6abc7cbf12ca1c2c745a610a177d027fe412be6f5cfc671542ab3b3f1	2298	1782428927	article	人工智能编码助手（AI Coding Assistant）	2024-01-15 08:00:00 +0800	ai-coding-assistant|code-completion|code-generation|code-chat|github-copilot|codefuse|cody|llm	0	new
raw/posts/2024/2024-01-15-Tabby-benchmarking.md	e2757dfac3c5cc42ee27954975af40a1c75045aace82d9243feac819bca67972	12815	1782428927	article	Tabby 的基准测试	2024-01-15 10:00:00 +0800	tabby|benchmark|wrk|deepseek-coder|code-llm|ai-coding-assistant|nvidia-tesla-t4	0	new
raw/posts/2024/2024-01-16-Using-FastChat-to-Deploy-LLM-on-CUDA.md	9fc518ec149629d1348cbbd707c6a79e31fb983dce220bb503f78ea29e379a0f	4826	1782428927	article	使用 FastChat 在 CUDA 上部署 LLM	2024-01-16 08:00:00 +0800	fastchat|vllm|cuda|qwen|chatglm|llm-deployment|openai-api|flash-attention	1	new
raw/posts/2024/2024-01-17-LLM-benchmarking.md	7474ce6e2f84b1e9a12fbba43fc68700b824d87ea965ba5396390d6123aa8806	111404	1782428927	article	LLM 的基准测试	2024-01-17 08:00:00 +0800	llm|benchmarking|测速|fastchat|vllm|qwen|wrk|tesla-t4	0	new
raw/posts/2024/2024-01-18-git-config-proxy.md	a06b373931d9e6e1ae225b2ad60c51c100e8000ecfb35fe4cae14c6669c44a3f	1579	1782428927	article	git 配置代理	2024-01-18 08:00:00 +0800	git|proxy|github|v2ray|git-config|socks5	0	new
raw/posts/2024/2024-01-19-use-lama-cpp-to-build-compatible-openai-services.md	dd367acdd9b28a2f599525fb8f28b771a7a5e972abbb0e9f52410a83f63c039c	26326	1782428927	article	使用 llama.cpp 构建兼容 OpenAI API 服务	2024-01-19 08:00:00 +0800	llama.cpp|llama-cpp-python|quantization|qwen|deepseek|openai-api|perplexity|cuda|tesla-t4|macbook-pro-m2-max	0	new
raw/posts/2024/2024-01-22-Exploring-NextGen-Software-Generative-Architectural-Paradigms-with-GenAI.md	2187d574df38f59f38a87047214e65269e943167ae401bbd70e9765fc0819e12	2089	1782428927	article	UnitMesh: AI 赋能软件研发全流程	2024-01-22 08:00:00 +0800	unitmesh|autodev|chocolate-factory|studio-b3|unitgen|archguard|ai-coding-assistant|generative-ai	1	new
raw/posts/2024/2024-01-23-Fine-tuning-Text2SQL-based-on-Mistral-7B-using-LoRA-on-MLX-1.md	8825436d1883a1961d4e13fef40e55fc3625ca097b35e6532df2bef78200b8e9	12624	1782428927	article	在 MLX 上使用 LoRA / QLoRA 微调 Text2SQL（一）：使用 LoRA 基于 Mistral-7B 微调	2024-01-23 08:00:00 +0800	mlx|lora|mistral-7b|text2sql|wikisql|sql-generation|fine-tuning|apple-silicon	0	new
raw/posts/2024/2024-01-24-Fine-tuning-Text2SQL-based-on-Mistral-7B-using-LoRA-on-MLX-2.md	a64972fff3468c849db3345500e54373b1c644d41d71bbfb6f6a7cbf1507bd0f	13616	1782428927	article	在 MLX 上使用 LoRA / QLoRA 微调 Text2SQL（二）：使用 LoRA 基于 Mistral-7B 微调	2024-01-24 08:00:00 +0800	mlx|lora|mistral-7b|text2sql|wikisql|sql-generation|fine-tuning|apple-silicon|huggingface	0	new
raw/posts/2024/2024-01-24-Fine-tuning-Text2SQL-based-on-Mistral-7B-using-LoRA-on-MLX-3.md	75381f9ceba5c7dd702d1c0595cc0f5b810b6b5e7d3c6d1157d888488df539e7	4087	1782428927	article	在 MLX 上使用 LoRA / QLoRA 微调 Text2SQL（三）：分享微调后的模型到 HuggingFace Hub	2024-01-24 12:00:00 +0800	mlx|lora|mistral-7b|text2sql|huggingface|huggingface-hub|model-sharing|mlx-community|apple-silicon	0	new
raw/posts/2024/2024-01-25-Fine-tuning-Text2SQL-based-on-Mistral-7B-using-LoRA-on-MLX-4.md	9b1be4f278fd27dde3e9ffdeefa1facd41cbcf85659f70a95ce0b038b2758d5f	11238	1782428927	article	在 MLX 上使用 LoRA / QLoRA 微调 Text2SQL（四）：使用 QLoRA 基于 Mistral-7B 微调	2024-01-25 08:00:00 +0800	mlx|qlora|mistral-7b|text2sql|wikisql|quantization|sql-generation|fine-tuning|apple-silicon	0	new
